.039004546;.10727691;.18614312;.27925485;.38832057
.37431905;.27716157;.18077193;.11253002;.055217445
.25165996;.25885662;.21567036;.16732612;.10648694
.15073997;.21539107;.22924086;.2216671;.182961
.080531009;.15985143;.21732718;.26191422;.28037617
.038870707;.10718399;.18614896;.27960286;.38819349
.37355635;.27730879;.18103045;.11282782;.055276576
.25102419;.25886729;.215873;.16768676;.10654876
.1502949;.21530792;.22935821;.22204995;.182989
.080268592;.15974067;.21737167;.26228607;.28033298
.03873729;.10709105;.18615462;.27995098;.38806605
.37279415;.27745533;.18128881;.11312609;.055335615
.25038934;.25887728;.21607526;.16804776;.10661034
.14985085;.21522436;.22947516;.22243302;.18301663
.080006912;.15962975;.21741587;.26265806;.28028941
.038604289;.10699809;.18616009;.28029928;.38793826
.37203243;.27760115;.18154703;.11342483;.055394556
.24975547;.25888661;.21627714;.16840909;.10667168
.14940779;.21514037;.22959167;.22281629;.18304388
.079745963;.15951867;.21745974;.26303017;.28024545
.038471706;.10690509;.18616536;.2806477;.38781014
.37127122;.27774626;.18180509;.11372403;.055453401
.24912256;.25889525;.21647865;.16877075;.10673278
.14896573;.21505599;.22970776;.22319974;.18307076
.079485752;.15940744;.21750331;.26340243;.28020105
.03833954;.10681206;.18617046;.28099629;.38768166
.37051052;.27789065;.182063;.11402369;.055512153
.2484906;.25890324;.21667978;.16913275;.10679363
.14852469;.21497118;.22982346;.22358342;.18309727
.079226278;.15929604;.21754657;.26377484;.28015628
.038207792;.10671901;.18617536;.28134501;.38755283
.36975029;.2780343;.18232076;.11432382;.055570807
.2478596;.25891054;.21688055;.16949509;.10685424
.14808463;.21488596;.22993872;.22396727;.18312341
.078967534;.15918449;.21758951;.26414737;.28011107
.038076457;.10662593;.18618007;.28169391;.38742363
.3689906;.27817726;.18257836;.11462442;.055629365
.24722956;.25891715;.21708092;.16985777;.10691461
.14764558;.21480036;.23005357;.22435133;.18314917
.078709513;.15907279;.21763214;.26452005;.28006551
.037945535;.10653282;.1861846;.28204292;.38729411
.36823142;.27831948;.1828358;.11492547;.055687826
.24660048;.25892311;.21728092;.17022078;.10697473
.14720753;.21471432;.23016801;.22473557;.18317455
.078452222;.15896092;.21767448;.26489288;.28001949
.037815023;.10643969;.18618894;.28239211;.38716424
.36747274;.27846101;.18309309;.11522699;.05574619
.24597235;.25892839;.21748054;.17058411;.10703461
.14677046;.21462789;.23028204;.22512002;.18319957
.078195661;.15884891;.21771649;.26526582;.27997309
.037684925;.10634653;.18619309;.28274143;.387034
.36671457;.2786018;.18335021;.11552897;.055804454
.24534521;.25893301;.21767978;.17094778;.10709424
.14633441;.21454105;.23039564;.22550468;.18322422
.077939831;.15873675;.21775819;.26563892;.2799263
.037555233;.10625336;.18619706;.28309092;.38690343
.36595693;.27874184;.18360718;.11583141;.05586262
.24471901;.25893694;.21787864;.17131178;.10715363
.14589936;.21445382;.23050883;.22588952;.18324849
.077684715;.15862444;.21779959;.26601216;.27987909
.037425954;.10616015;.18620084;.28344053;.38677254
.36519983;.27888119;.18386397;.11613431;.05592069
.24409379;.25894022;.21807711;.17167611;.10721277
.14546528;.21436617;.23062161;.22627455;.18327239
.077430323;.15851197;.21784069;.26638553;.2798315
.037297081;.10606691;.18620443;.28379029;.38664129
.36444324;.2790198;.18412061;.11643767;.05597866
.24346954;.25894281;.2182752;.17204079;.10727168
.14503221;.21427812;.23073396;.22665977;.18329592
.077176653;.15839936;.21788146;.26675901;.27978352
.037168615;.10597366;.18620783;.2841402;.38650969
.36368722;.2791577;.18437707;.11674149;.056036532
.24284625;.25894475;.2184729;.17240578;.10733033
.14460014;.21418968;.23084591;.22704519;.18331908
.076923706;.15828659;.21792193;.26713267;.27973512
.037040554;.10588038;.18621106;.28449026;.38637775
.3629317;.27929485;.18463337;.11704578;.0560943
.24222393;.258946;.21867022;.1727711;.10738874
.14416906;.21410082;.23095743;.22743081;.18334186
.076671474;.15817368;.21796209;.26750642;.27968633
.036912896;.10578708;.18621409;.28484046;.38624546
.36217672;.27943128;.18488951;.11735052;.056151971
.24160258;.2589466;.21886715;.17313674;.10744691
.14373897;.21401158;.23106855;.22781661;.18336429
.076419957;.15806061;.21800195;.26788035;.27963716
.03678564;.10569375;.18621694;.28519082;.38611284
.36142227;.279567;.18514547;.11765572;.056209542
.24098222;.25894654;.2190637;.17350273;.10750483
.14330988;.21392195;.23117924;.22820261;.18338633
.076169163;.15794741;.21804149;.26825437;.27958757
.03665879;.1056004;.1862196;.28554133;.38597989
.36066839;.27970198;.18540125;.11796138;.056267008
.24036282;.25894579;.21925986;.17386903;.1075625
.14288177;.2138319;.23128952;.2285888;.18340801
.075919069;.15783404;.21808073;.26862857;.27953759
.036532339;.10550702;.18622208;.28589198;.38584659
.35991505;.27983621;.18565686;.11826749;.056324374
.2397444;.25894439;.21945563;.17423566;.10761993
.14245465;.21374147;.23139939;.22897518;.18342932
.075669698;.15772054;.21811967;.26900288;.27948722
.03640629;.10541363;.18622437;.28624275;.38571295
.35916227;.27996972;.1859123;.11857407;.056381639
.23912695;.25894231;.21965101;.17460261;.10767711
.14202854;.21365064;.23150884;.22936174;.18345025
.075421035;.15760688;.21815829;.26937732;.27943647
.036280636;.10532022;.18622647;.28659371;.38557896
.35841003;.28010252;.18616755;.1188811;.056438804
.23851049;.25893956;.21984601;.17496988;.10773405
.1416034;.21355942;.23161785;.22974849;.18347083
.07517308;.1574931;.21819662;.26975191;.2793853
.036155384;.10522678;.18622839;.28694478;.38544467
.35765836;.28023458;.18642263;.11918858;.056495864
.237895;.25893617;.2200406;.17533748;.10779074
.14117925;.21346781;.23172647;.23013543;.18349104
.074925832;.15737917;.21823461;.27012661;.27933377
.036030527;.10513332;.18623012;.287296;.38531002
.35690725;.28036588;.18667752;.11949652;.05655282
.23728049;.25893211;.22023481;.1757054;.10784718
.14075609;.21337581;.23183466;.23052256;.18351087
.074679293;.15726508;.21827233;.27050146;.27928182
.035906065;.10503983;.18623169;.28764737;.38517505
.35615671;.28049645;.18693224;.11980492;.056609675
.23666696;.2589274;.22042862;.17607364;.10790338
.14033391;.21328342;.23194246;.23090988;.18353035
.074433453;.15715086;.21830973;.27087647;.27922949
.035781998;.10494633;.18623304;.28799888;.38503972
.35540673;.2806263;.18718676;.12011378;.056666426
.23605442;.25892201;.22062205;.17644221;.10795932
.13991272;.21319064;.23204982;.23129737;.18354945
.074188322;.1570365;.21834682;.27125156;.27917677
.035658322;.10485281;.18623424;.28835055;.38490409
.35465732;.2807554;.18744111;.12042308;.056723073
.23544286;.25891596;.22081506;.17681108;.10801503
.13949251;.21309747;.23215677;.23168506;.18356818
.073943891;.156922;.21838361;.2716268;.27912369
.035535041;.10475927;.18623523;.28870237;.3847681
.35390851;.28088376;.18769526;.12073284;.056779612
.23483229;.25890926;.2210077;.17718029;.10807049
.13907328;.21300392;.2322633;.23207293;.18358655
.07370016;.15680736;.2184201;.27200219;.2790702
.035412151;.1046657;.18623604;.2890543;.38463178
