.44427988;.29790476;.16607763;.068642512;.023095205
.29639947;.28075719;.2217243;.13480143;.066317588
.16295017;.21804237;.24393386;.21814857;.15692502
.071573339;.13529135;.21441242;.2820521;.29667079
.025571691;.068282723;.15329906;.29663202;.45621449
.44427198;.29789743;.16608821;.068645388;.023096982
.29639044;.28074673;.22173563;.13480535;.06632185
.16294262;.21803081;.24394245;.21815148;.15693264
.071568936;.1352821;.21441671;.28205159;.29668066
.025569825;.068277277;.15330039;.29662809;.45622444
.44426408;.29789013;.1660988;.068648256;.023098759
.29638141;.28073624;.22174695;.13480929;.066326112
.16293508;.21801923;.24395105;.2181544;.15694024
.071564533;.13527286;.21442102;.28205106;.29669052
.02556796;.068271831;.1533017;.29662412;.4562344
.44425616;.2978828;.16610938;.068651132;.023100536
.29637235;.28072578;.22175828;.13481322;.066330373
.16292754;.21800765;.24395967;.21815731;.15694784
.07156013;.13526362;.21442533;.28205052;.29670039
.025566094;.068266384;.15330301;.29662019;.45624432
.44424826;.29787546;.16611998;.068654001;.023102315
.29636332;.28071532;.22176959;.13481714;.066334635
.16292;.21799608;.24396826;.21816023;.15695545
.071555734;.13525438;.21442962;.28205001;.29671025
.025564229;.068260945;.15330434;.29661623;.45625427
.44424033;.29786813;.16613057;.068656877;.023104092
.29635429;.28070483;.22178091;.13482107;.066338897
.16291246;.2179845;.24397686;.21816313;.15696305
.07155133;.13524514;.21443392;.28204948;.29672012
.025562363;.068255499;.15330565;.29661226;.4562642
.44423243;.2978608;.16614115;.068659745;.023105869
.29634523;.28069437;.22179224;.13482499;.066343158
.1629049;.21797292;.24398546;.21816604;.15697066
.071546927;.13523591;.21443821;.28204897;.29672998
.025560498;.068250053;.15330698;.29660833;.45627415
.44422451;.29785347;.16615175;.068662621;.023107648
.2963362;.2806839;.22180356;.13482893;.06634742
.16289736;.21796136;.24399407;.21816896;.15697826
.071542531;.13522667;.21444252;.28204843;.29673985
.025558634;.068244614;.15330829;.29660437;.45628411
.44421661;.29784614;.16616234;.06866549;.023109425
.29632717;.28067341;.22181489;.13483286;.066351682
.16288982;.21794978;.24400267;.21817186;.15698586
.071538128;.13521744;.21444681;.2820479;.29674971
.025556769;.068239167;.15330961;.29660043;.45629403
.44420871;.29783881;.16617294;.068668365;.023111204
.29631811;.28066295;.2218262;.13483678;.066355944
.16288228;.2179382;.24401127;.21817477;.15699348
.071533732;.1352082;.21445112;.28204739;.29675958
.025554905;.068233721;.15331092;.29659647;.45630398
.44420078;.29783148;.16618353;.068671234;.023112983
.29630908;.28065246;.22183752;.13484071;.066360205
.16287474;.21792662;.24401987;.21817768;.15700108
.071529329;.13519897;.21445541;.28204685;.29676944
.02555304;.068228282;.15331224;.29659253;.45631391
.44419289;.29782414;.16619413;.06867411;.023114759
.29630005;.280642;.22184885;.13484463;.066364475
.1628672;.21791506;.24402846;.2181806;.15700868
.071524933;.13518973;.21445972;.28204632;.2967793
.025551176;.068222836;.15331356;.29658857;.45632386
.44418496;.29781681;.16620471;.068676986;.023116538
.29629099;.28063154;.22186017;.13484856;.066368736
.16285966;.21790348;.24403708;.2181835;.15701629
.07152053;.13518049;.21446401;.28204581;.29678917
.025549311;.068217397;.15331487;.29658461;.45633379
.44417706;.29780948;.1662153;.068679854;.023118317
.29628196;.28062105;.2218715;.1348525;.066372998
.16285211;.2178919;.24404567;.21818641;.15702389
.071516134;.13517126;.2144683;.28204527;.29679903
.025547447;.068211958;.15331618;.29658067;.45634374
.44416913;.29780215;.1662259;.06868273;.023120096
.2962729;.28061059;.22188282;.13485642;.06637726
.16284457;.21788034;.24405427;.21818931;.15703151
.071511731;.13516203;.21447261;.28204474;.2968089
.025545582;.068206511;.15331751;.29657671;.45635366
.44416121;.29779482;.16623649;.068685599;.023121875
.29626387;.2806001;.22189415;.13486035;.066381522
.16283703;.21786876;.24406287;.21819223;.15703911
.071507335;.13515279;.2144769;.2820442;.29681876
.02554372;.068201073;.15331882;.29657277;.45636362
.44415331;.29778749;.16624708;.068688475;.023123654
.29625484;.28058964;.22190547;.13486427;.066385791
.16282949;.21785718;.24407147;.21819514;.15704672
.071502931;.13514356;.2144812;.2820437;.29682863
.025541855;.068195634;.15332013;.29656881;.45637357
.44414538;.29778016;.16625769;.068691343;.023125432
.29624578;.28057915;.22191679;.1348682;.066390052
.16282195;.21784562;.24408007;.21819805;.15705432
