139585.81
195752.02
185102.66
124200.91
199735.47
138118.13
222916.89
157844.58
212551.42
143176.05
181088.53
184518.59
206953.59
186634.28
189451.34
198013.95
197762.22
223008.53
227071.72
206310.61
211311.23
238664.14
244058.05
253519.41
