.94671649
.94709545
.94332737
.94787389
.93589932
.93755519
.93262398
.93772918
.93417209
.93456405
.94352949
.93619686
.93603969
.93193489
.92993069
.93626571
.92478365
.9267714
.91888314
.91832417
.91389686
.91789418
.90482271
.90855569
.90320444
.90142459
.89352185
.8817212
.88312256
.8764115
.87516814
.85962927
.87591326
.85711372
.86537725
.85515183
.83038473
.8306064
.85332888
.83080703
.80584848
