.44938841
.46214023
.4918462
.5003652
.50206965
.50253481
.4740296
.47153991
.46189097
.46190628
.4302519
.45856434
.39628693
.41335487
.36797315
.37417552
.31241709
.3260842
.29201695
.35114887
.25926125
.26438895
.18091105
.25311393
.20992091
.22174457
.21743344
.19515349
.16232239
.23156288
