1,32457.3730469,97929.0995397,38691.5891176,61425.4280232,70650.4333734,0.00000000000,23675.1979049,56434.8848297,29033.2145272,49064.2955846,24596.8794149,14801.1941442,8160.77866548,5399.04268878,5607.66821913,6974.96014157,1882.68246206,8.59451575580,2406.55008817,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000
2,0.00000000000,31222.9107915,62187.2035830,24733.2792120,53837.1023086,26542.3129393,50811.4600534,31290.5630422,56940.1124629,38969.3948277,48515.6051409,33154.9245912,36220.1438543,32822.8040365,26513.9344741,18707.4519147,12660.6631438,12660.6631438,12660.6631438,12660.6631438,12660.6631438,14966.8024496,14966.8024496,16163.8673103,16163.8673103,16163.8673103,20543.1203915,10542.8030245,10542.8030245,10547.4426099,10547.4426099,10118.2021489,10118.2021489,10118.2021489,10089.6527374,10089.6527374,10089.6527374,10089.6527374,10089.6527374,8046.94468902,4034.08885863
3,11649.0498047,26363.9290941,52589.0942515,36756.3072105,59226.0259781,56610.6731568,58697.3825387,61833.3950070,62079.3119422,31252.1159935,24861.5482700,21077.0177276,24280.2873586,19290.4041564,15734.4583294,10202.3490497,16671.2577224,13671.5723404,3657.44489484,1861.86525349,1040.74449593,5342.41106208,7853.39539257,8510.04553355,7850.78824052,8422.18360393,7905.95116685,7061.03081977,6996.27763252,23577.8267780,23577.8267780,23577.8267780,23577.8267780,12753.1780456,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000
4,51004.7968750,121948.900826,119441.711118,121438.659895,124593.277863,124593.277863,124593.277863,72552.6211200,42171.3315169,9690.04219029,33831.9151745,15528.4512217,2951.89570611,559.273842758,542.688273786,985.836599035,1190.56597216,1223.53149637,1598.36324725,1862.13030593,5054.39483775,5152.33712469,5152.33712469,5152.33712469,5152.33712469,5152.33712469,4277.71497575,4277.71497575,4472.67044634,3539.30045324,3026.23865788,3032.78617977,3085.72432779,3921.62762158,3931.68228346,4293.87705382,4646.26192173,4646.26192173,-1.00000000000,-1.00000000000,-1.00000000000
5,290392.031250,12052.2062785,50592.6984104,58177.6022775,37298.7570549,59543.1375962,56612.5208616,51748.4567271,26096.6422562,16450.6678988,53330.0193583,55184.9068469,45632.0934792,22103.8778796,4973.47742818,4811.59734534,4969.94575434,4235.60532404,3524.48220788,2885.29009587,2831.73489465,3033.16115021,3033.16115021,3552.19215405,14754.9295025,13471.7507631,13471.7507631,13471.7507631,12658.4918824,12658.4918824,12658.4918824,12658.4918824,12658.4918824,12658.4918824,12633.1194595,8557.94688865,5636.02887009,3591.64376232,3525.68964684,3708.32857558,2685.18296594
6,11047.6259766,31581.1383485,62996.0524947,62721.2158082,58417.9618358,57534.6396609,53094.8701643,55152.4835201,56005.2657625,46093.5333159,34037.7962826,17063.8049673,8046.16847235,3261.97700367,644.621404030,6068.51322473,3836.44968612,3561.21367283,18379.7487693,12941.9954509,12622.8375048,17161.1991781,17161.1991781,20194.0264251,20194.0264251,20194.0264251,20194.0264251,20194.0264251,11868.6353169,11868.6353169,11868.6353169,11868.6353169,11868.6353169,11868.6353169,11868.6353169,7994.55780247,7994.55780247,4168.27628291,2546.68047995,-1.00000000000,-1.00000000000
7,26429.8437500,41828.2501799,46618.0537368,20606.6427069,30411.7492560,52413.7234061,55193.3427606,60151.6660488,60151.6660488,60151.6660488,60151.6660488,60151.6660488,65998.7725845,65998.7725845,55025.2202162,47113.1250241,45228.7682809,22674.0554661,17148.6852714,14739.3484881,11925.0806084,9697.34378019,9697.34378019,9697.34378019,9697.34378019,10186.8624276,11600.5700822,11600.5700822,11435.7738639,12955.6496546,16212.2625502,16212.2625502,17731.3327441,22894.5471963,22894.5471963,12928.5477166,12928.5477166,9636.59913004,6927.51672589,4382.96712859,1958.88932110
8,21918.0058594,15452.4019953,31581.1383485,44924.8061136,57791.4895988,62725.0345763,57578.7744321,62996.0524947,62996.0524947,62996.0524947,62996.0524947,57307.3138426,57307.3138426,55864.2164460,55864.2164460,59104.6864360,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000
9,27129.5742188,42353.5386534,19331.4355025,53773.5266316,59926.4859621,22125.6862955,30732.2316375,55305.2707854,63877.6090867,63877.6090867,65378.8961371,77478.7500611,94808.5248329,61199.1045733,30680.2936342,19013.8936600,16212.9014299,10779.4225772,6883.82440321,689.707746747,6089.57366177,6132.51352641,6504.00010236,7787.45094358,8917.59641488,8917.59641488,2816.40823259,3375.57814688,1895.57156602,741.888708870,2305.47241990,2258.79391676,2896.22579887,3771.49532971,4949.62448842,5857.21903339,6489.07776794,5948.69906986,5285.04615668,3355.06146031,516.982834549
10,0.00000000000,31581.1383485,33467.9267363,12247.4653848,32112.2030349,62168.7696971,23465.2365603,45173.4245450,58369.9757704,60529.9003576,55660.6914355,44109.1697047,36210.0115210,34731.5074885,27726.3809436,14815.1160791,7714.12213810,2877.58009693,0.00000000000,2265.73937601,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000
11,182296.890625,0.00000000000,31581.1383485,49505.2158690,69284.3064779,32994.6807502,61344.2121304,39933.1317385,62996.0524947,25992.3994173,38790.9461105,26763.2790082,18252.0514266,2634.58265708,2762.20138633,2862.24436266,2862.24436266,2811.40915539,2710.41225009,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000
12,500000.000000,0.00000000000,32189.6825642,67873.2053750,21052.2257951,41345.3342943,50542.1239256,62996.0524947,62587.7654486,56818.1061872,56818.1061872,56818.1061872,28484.0144920,29225.6364076,16811.1769597,6152.18160304,911.700947506,16.6417633534,3335.67053867,8323.72741064,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000
13,109925.195312,34691.2586609,66475.7081813,61649.9639273,35933.3625734,60355.6049997,25107.7356355,26314.6058708,20999.6465088,16777.2312845,26253.2621901,19639.1828919,22138.4744649,23459.8578253,23886.7625060,40203.5355173,29625.0630630,9698.40533977,180.013261934,2135.45190405,2121.05303353,4229.51895868,7791.39595650,7791.39595650,7791.39595650,7138.47762549,7138.47762549,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000
14,0.00000000000,31581.1383485,50156.1741952,21436.2953788,119710.938757,102517.972819,104818.944323,49327.8587300,49307.9641422,26657.6162568,29175.4525220,31519.6283929,61103.1515717,61103.1515717,47740.2877592,23933.1287091,9011.04015903,3950.13132790,0.00000000000,715.636139549,1621.73092790,4663.36357629,3447.79745953,17080.2819343,17080.2819343,17080.2819343,28967.9830934,49908.2915153,49908.2915153,49908.2915153,49431.2020817,26264.5866136,26238.3301142,26237.6978467,26197.5865154,26044.9908900,22941.7355117,22624.7807764,22624.7807764,13493.5878699,7589.57393118
15,291284.593750,0.00000000000,30891.6253779,59334.5548296,26429.4521912,52555.3228058,35655.9446637,53550.0301795,25668.7251574,24964.1794246,33244.1173292,17513.4697530,11126.1434826,3634.82065904,8361.07330148,2048.32868713,1.88430210826,641.082562252,1462.32482642,1605.54290981,3135.93897690,3666.64864736,7313.99825173,7313.99825173,8677.06088586,8486.28043866,8486.28043866,8467.85034604,12015.7709753,12015.7709753,12015.7709753,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000
16,164281.468750,119709.556884,4126.83111240,33435.4888065,63748.3344661,29394.2228226,56289.1909173,68425.9257513,68425.9257513,68425.9257513,34490.2301122,17290.6187881,8391.69492473,14570.2548728,20752.1169448,13656.9743638,9754.82710837,3872.20944851,0.00000000000,2664.00912011,4351.49506255,5938.98932092,6675.79923654,7978.53067537,9653.39226606,12937.2769699,13787.4133403,14399.9524878,14513.9026578,14149.4806529,14149.4806529,16499.9407014,16809.3431238,16809.3431238,14030.4374374,14030.4374374,13541.3239145,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000
17,500000.000000,38198.8076154,82967.1353624,94493.0665877,72591.7289942,52467.2180225,40489.4143581,35023.6818208,14375.7642181,12362.1831346,23690.9259643,15755.0578892,11495.6745312,5552.97711612,14984.5039536,8687.19407930,5784.36194047,186.750037470,941.311983603,1911.94316891,1492.75201022,1359.83566714,3359.13119598,3683.18410578,3702.79611846,3943.30674840,3971.17179146,6641.75702664,6641.75702664,7498.27825383,7737.33375052,7869.37244536,7902.63723661,7405.41710173,7431.16192584,7431.16192584,6630.41887738,2434.69257548,3664.25463664,3730.68415840,3139.69637945
18,34663.5351562,75511.1551312,67381.5580079,79299.8726731,75743.5551984,77136.7411150,79229.6444056,86114.5831388,86114.5831388,86114.5831388,82645.2160655,82645.2160655,75566.6020027,73435.8487148,62382.7630132,63498.4685485,67980.1293539,34079.7523822,23402.6475410,11302.4407337,1203.11840975,1615.74183232,1346.30927264,1860.31553292,1809.33761378,3425.27811765,3105.59886708,4305.46697484,4169.71899874,7339.89639498,7842.36445694,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000
19,14470.9970703,92494.7118103,99845.5634819,84787.4806660,41593.9227825,54757.0563802,44645.6729971,46497.0982501,15194.1938185,12188.5241276,24226.2565393,16733.1713233,7563.08112180,1868.57171765,67.3309801468,610.977129938,969.714022657,1811.55846753,3473.56166018,3872.65739170,3973.75853363,3973.75853363,5234.96580291,5234.96580291,7462.01723551,7605.52195540,11295.9990546,11295.9990546,11295.9990546,11295.9990546,11295.9990546,10384.4116582,7287.41413500,3163.32459796,3859.40880888,4340.73040491,4677.72733333,4597.71801386,4597.71801386,4597.71801386,3361.44977617
20,215239.718750,215239.718750,222.964766005,50513.9406293,63907.2642356,1622.45820738,29990.2256661,60375.7655926,62996.0524947,60392.2040754,51998.0869618,58032.4263612,54013.2997082,54485.4470084,55601.7224262,27605.5408173,9992.54482027,9992.54482027,9992.54482027,8681.95181328,8681.95181328,8891.64742749,10003.0518462,10018.4036064,10018.4036064,10018.4036064,10018.4036064,10018.4036064,10018.4036064,10018.4036064,10922.9318107,10922.9318107,10922.9318107,10922.9318107,10922.9318107,10922.9318107,4341.51350466,4503.37258335,4590.76298516,2494.29165579,1325.75197994
21,500000.000000,500000.000000,1374.67130048,40942.8113501,96414.5068563,91909.9767473,309.840446722,26875.7178963,54258.6653485,49411.2497014,49411.2497014,39865.9917268,34031.3912035,23179.5432918,13623.4663444,36799.9458112,22437.1923250,15797.6152145,24330.2382635,17073.1947102,15867.5979889,15867.5979889,15867.5979889,19145.8294695,19145.8294695,19145.8294695,19145.8294695,19145.8294695,19145.8294695,19145.8294695,19145.8294695,17235.0412545,17235.0412545,17235.0412545,17235.0412545,17235.0412545,17235.0412545,14302.8535556,9450.31229764,9048.51664277,5531.00002895
22,75721.5078125,0.00000000000,31581.1383485,62996.0524947,57573.6548783,67338.3291420,63912.5435754,30955.1127274,5655.07737026,979.393728661,31035.1098208,15515.7959765,4814.06132257,0.00000000000,434.462609817,1048.91595510,3774.24197379,3837.32958891,3081.55477711,1034.33839399,2030.34627243,3054.37492123,3832.41330506,4362.06682475,4362.06682475,4362.06682475,4362.06682475,4362.06682475,3676.06386774,3405.06126465,3067.45336466,4680.43660771,4680.43660771,4625.55154301,5711.10828614,3692.00675392,3721.76808104,3806.08504588,3899.45075793,3925.52000303,2627.68367376
