251,72
252,70
253,70
254,71
255,70
256,70
257,69
258,69
259,-1
260,70
261,69
262,72
263,70
264,72
265,70
266,70
267,68
268,69
269,70
270,71
271,71
272,70
273,69
274,69
275,-1
276,-1
277,70
278,-1
279,70
280,72
281,-1
282,70
283,75
284,70
285,70
286,71
287,71
288,70
289,71
290,66
291,70
292,70
293,70
294,74
295,77
296,70
297,70
298,71
299,69
300,70
301,70
302,66
303,-1
304,70
305,70
306,71
307,70
308,66
309,70
310,70
311,73
312,71
313,71
314,-1
315,70
316,-1
317,70
318,-1
319,70
320,-1
321,70
322,70
323,70
324,70
325,70
326,71
327,68
328,70
329,70
330,75
331,70
332,-1
333,71
334,70
335,70
336,70
337,-1
338,74
339,70
340,70
341,70
342,-1
343,70
344,70
345,70
346,70
347,66
348,70
349,70
350,70
351,70
352,66
353,68
354,67
355,68
356,-1
357,70
358,-1
359,-1
360,69
361,70
362,70
363,68
364,68
365,68
366,68
367,70
368,70
369,68
370,-1
371,70
372,68
373,70
374,69
375,70
376,69
377,69
378,70
379,70
380,70
381,70
382,71
383,70
384,70
385,70
386,69
387,70
388,69
389,71
390,70
391,69
392,68
393,70
394,69
395,-1
396,70
397,70
398,69
399,70
400,69
401,-1
402,71
403,70
404,67
405,70
406,70
407,67
408,70
409,70
410,70
411,-1
412,70
413,70
414,70
415,66
416,68
417,70
418,70
419,-1
420,-1
421,69
422,70
423,70
424,-1
425,69
426,70
427,-1
428,-1
429,70
430,70
431,70
432,65
433,70
434,68
435,70
436,-1
437,-1
438,70
439,-1
440,70
441,70
442,70
443,72
444,70
445,70
446,70
447,70
448,69
449,70
450,70
451,70
452,65
453,70
454,73
455,71
456,70
457,69
458,-1
459,70
460,68
461,70
462,69
463,70
464,69
465,70
466,69
467,69
468,69
469,70
470,70
471,70
472,70
473,67
474,70
475,70
476,70
477,-1
478,-1
479,68
480,70
481,66
482,-1
483,70
484,69
485,72
486,70
487,70
488,70
489,68
490,69
491,67
492,70
493,70
494,70
495,70
496,70
497,71
498,69
499,70
500,69
501,70
502,71
503,70
504,68
505,70
506,-1
507,-1
508,-1
509,70
510,70
511,69
512,71
513,70
514,70
515,-1
516,65
517,-1
518,70
519,71
520,68
521,68
522,-1
523,70
524,70
525,67
526,70
527,72
528,69
529,68
530,68
531,70
532,70
533,69
534,69
535,70
536,68
537,70
538,69
539,-1
540,69
541,70
542,70
543,70
544,67
545,67
546,-1
547,70
548,-1
549,70
550,71
551,-1
552,70
553,70
554,70
555,70
556,69
557,67
558,70
559,70
560,71
561,70
562,70
563,71
564,70
565,70
566,70
567,70
568,70
569,-1
570,70
571,70
572,70
573,-1
574,69
575,-1
576,67
577,70
578,70
579,70
580,69
581,69
582,70
583,68
584,70
585,-1
586,74
587,70
588,70
589,71
590,-1
591,67
592,71
593,70
594,70
595,70
596,69
597,71
598,70
599,67
600,70
601,70
602,70
603,-1
604,-1
605,71
606,-1
607,70
608,70
609,67
610,70
611,69
612,71
613,65
614,-1
615,72
616,-1
617,-1
618,70
619,70
620,70
621,70
622,69
623,-1
624,68
625,-1
626,69
627,70
628,71
629,70
630,70
631,70
632,69
633,70
634,69
635,70
636,70
637,70
638,70
639,70
640,70
641,-1
642,70
643,-1
644,70
645,70
646,70
647,69
648,70
649,70
650,-1
651,70
652,69
653,70
654,67
655,71
656,71
657,-1
658,69
659,70
660,74
661,71
662,70
663,70
664,70
665,70
666,70
667,-1
668,70
669,74
670,67
671,-1
672,70
673,-1
674,-1
675,70
676,70
677,69
678,70
679,70
680,70
681,-1
682,72
683,70
684,70
685,70
686,69
687,69
688,70
689,70
690,69
691,70
692,70
693,70
694,70
695,70
696,70
697,70
698,69
699,-1
700,-1
701,70
702,66
703,70
704,70
705,-1
706,71
707,68
708,70
709,-1
710,70
711,69
712,70
713,70
714,69
715,69
716,70
717,70
718,70
719,-1
720,67
721,70
722,70
723,69
724,70
725,70
726,74
727,65
728,70
729,75
730,69
731,69
732,69
733,70
734,-1
735,-1
736,70
737,70
738,70
739,66
740,71
741,68
742,71
743,-1
744,69
745,70
746,67
747,68
748,-1
749,70
750,70
751,70
752,68
753,69
754,-1
755,-1
756,70
757,70
758,70
759,66
760,67
761,76
762,68
763,70
764,70
765,70
766,67
767,70
768,69
769,70
770,70
771,69
772,-1
773,70
774,70
775,68
776,70
777,70
778,72
779,71
780,70
781,71
782,70
783,69
784,70
785,70
786,70
787,70
788,-1
789,-1
790,70
791,70
792,70
793,70
794,70
795,69
796,70
797,72
798,-1
799,70
800,70
801,-1
802,70
803,69
804,70
805,70
806,67
807,70
808,70
809,70
810,70
811,70
812,66
813,67
814,70
815,70
816,70
817,70
818,70
819,67
820,70
821,68
822,70
823,70
824,70
825,68
826,66
827,70
828,70
829,71
830,72
831,71
832,70
833,70
834,69
835,67
836,69
837,73
838,69
839,66
840,70
841,70
842,69
843,70
844,69
845,70
846,70
847,70
848,70
849,-1
850,70
851,70
852,70
853,66
854,-1
855,70
856,70
857,-1
858,70
859,73
860,-1
861,70
862,68
863,68
864,70
865,70
866,70
867,-1
868,70
869,72
870,70
871,-1
872,70
873,65
874,70
875,-1
876,70
877,70
878,69
879,-1
880,70
881,69
882,70
883,-1
884,69
885,69
886,69
887,70
888,70
889,71
890,70
891,69
892,70
893,68
894,69
895,71
896,70
897,70
898,-1
899,-1
900,71
901,71
902,71
903,-1
904,70
905,70
906,70
907,72
908,-1
909,70
910,70
911,-1
912,69
913,69
914,70
915,70
916,71
917,73
918,72
919,70
920,70
921,-1
922,69
923,70
924,-1
925,70
926,70
927,71
928,69
929,-1
930,70
931,70
932,69
933,70
934,-1
935,68
936,70
937,73
938,-1
939,69
940,67
941,70
942,71
943,70
944,70
945,67
946,-1
947,70
948,-1
949,70
950,78
951,70
952,69
953,68
954,70
955,70
956,70
957,70
958,70
959,72
960,69
961,70
962,70
963,70
964,70
965,70
966,72
967,67
968,68
969,70
970,70
971,-1
972,70
973,68
974,70
975,-1
976,-1
977,66
978,69
979,70
980,70
981,70
982,71
983,70
984,71
985,70
986,72
987,70
988,70
989,70
990,69
991,69
992,70
993,71
994,69
995,69
996,-1
997,69
998,70
999,-1
1000,70
