1,2310.63087704,6535.22527242,383.745645032,394.708645700,910.412020654,1819.92375419,264.967666979,483.897999807,404.062920038,1353.03315809,4766.58703774,580.557617511,403.742654459,100.006324725,687.948324724,3031.55076771,1709.75432273,1948.17542550,425.721300510,1356.87238275,942.919885444,1077.42802888,1002.71169053,4757.01997755,1739.65550643,7539.83156146,1478.30150917,1869.04498406,620.710565591,872.420094878,458.711778601,2839.71678441,1484.42402895,274.643943529,462.081137911,497.554549492,1581.20167863,5766.39940596,3792.76971209,3945.63201148,7138.66289002
2,16601.7239239,1796.08061630,252.400663126,1562.68563745,1143.79418589,763.651085804,95.7869747129,74.0858169704,310.785430558,1570.63504461,1698.82272681,190.891766786,245.607917832,128.368754773,129.210893515,81.4734206565,91.8708583567,911.924685990,2699.25164613,4353.31097065,4283.86914660,10894.0300628,2765.07488044,1993.69924298,3577.13763670,886.931400539,2165.69856366,596.611316183,492.817680819,1680.46334275,2469.33299654,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000
3,343.222592567,879.909399940,1533.53694189,527.232914666,447.770027771,1779.81553548,8888.72739507,2820.60266273,351.389164363,88.9979439055,681.260353686,730.308145359,581.188399395,354.627933844,794.763451582,353.887147524,350.135429019,115.827425012,3275.35415017,220.742819723,4830.54450596,595.147042770,94.8743734280,450.963362922,154.522219062,284.033301840,316.946388770,429.999419030,1073.10338561,154.390058054,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000
4,77.2143942348,821.217889338,208.241562442,305.035614321,1891.83727216,1060.18257173,4320.66213635,6817.57695333,11000.7020040,3757.99450464,6942.57975789,204.860184507,1399.58343229,566.529657430,134.823671061,2200.66500966,1400.38081339,1186.46181203,2480.86609678,1625.11468223,3142.39632624,4024.44972607,5825.73714093,791.358090255,540.499415231,160.714489232,105.185420146,528.393793531,2575.64350528,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000
5,10485.2924774,8113.99308225,2887.29223750,1623.36712944,1361.32531443,436.968595230,867.834662564,87.5634320078,80.3018882490,171.824135414,90.8758102139,529.201525121,1726.55338331,409.069728026,1700.57364812,1605.90430731,2922.68485451,1195.90533588,4360.39491600,975.404163281,301.404192296,2110.17542317,2333.94013415,533.279227047,1672.63193284,7878.95488765,4079.42084067,975.558344670,3175.02929086,584.412839921,1854.66485756,2654.60662818,19734.4863856,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000
6,2134.90341471,93.2095918271,80.5115921191,90.8761179005,383.423363067,234.398802218,325.841692855,1667.67320118,3491.04680630,133.243419520,2266.24868219,2537.90688832,4248.29590170,2409.45157364,3548.33353125,248.902435311,13213.8784771,941.337236834,1882.79569568,156.125807345,1149.22484858,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000
7,13421.6294668,2441.04055699,4648.30188157,4371.49059681,2348.81515326,1065.59473007,3045.91303531,913.557797399,2062.03465023,836.902461043,1350.60112339,1316.93646824,126.313824130,1002.27769317,368.826788400,1538.86265278,18013.0997862,2606.06804658,3141.65719810,159.461752174,1121.40999251,426.228376739,1431.58216686,180.450557860,6639.60304646,7632.75493990,3002.58704209,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000
8,9728.80518999,2961.53790754,1370.63666576,533.699344755,329.000327438,606.625692072,1830.17084810,15220.4956773,14475.6707267,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000
9,1062.82671781,2565.04112423,5890.14808505,822.028995371,3923.55438096,3075.84298989,5569.69822688,6705.88045421,3317.63209616,5610.46928093,151.661277025,197.833410197,1200.08845229,2169.47982886,1530.33606264,116.426856645,90.9599365537,129.865656442,1497.23008805,291.389152231,684.635978527,2524.14608277,2846.21924909,9536.03612887,9952.98034290,3490.55870766,1798.79637907,13202.3230368,4037.00128476,3638.63786848,4662.63545618,6184.52843931,3203.31810015,1169.13706596,10808.6560887,3868.07995437,2696.40234192,1248.97407924,1618.92610238,3433.47230754,-1.00000000000
10,223.700308698,75.5304375886,1668.21167337,195.562377794,566.834882898,7811.98606569,10806.7752435,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000,-1.00000000000
