403,69
404,70
405,-1
406,67
407,69
408,62
409,72
410,-1
411,-1
412,-1
413,68
414,63
415,70
416,70
417,70
418,68
419,71
420,70
421,70
422,68
423,62
424,64
425,70
426,68
427,69
428,70
429,70
430,70
431,-1
432,65
433,69
434,68
435,70
436,73
437,68
438,62
439,69
440,70
441,70
442,69
443,63
444,64
445,68
446,68
447,69
448,-1
449,66
450,68
451,70
452,69
453,70
454,62
455,-1
456,70
457,68
458,67
459,70
460,-1
461,70
462,70
463,-1
464,68
465,70
466,71
467,-1
468,-1
469,72
470,70
471,70
472,70
473,69
474,65
475,70
476,-1
477,-1
478,68
479,68
480,71
481,-1
482,76
483,-1
484,-1
485,68
486,-1
487,73
488,65
489,68
490,-1
491,71
492,-1
493,66
494,70
495,70
496,63
497,65
498,70
499,70
500,72
501,72
502,67
503,69
504,70
505,69
506,70
507,70
508,71
509,69
510,70
511,-1
512,70
513,69
514,62
515,70
516,69
517,66
518,67
519,-1
520,67
521,68
522,70
523,68
524,68
525,69
526,64
527,66
528,73
529,72
530,70
531,68
532,66
533,-1
534,72
535,-1
536,67
537,-1
538,68
539,66
540,69
541,70
542,69
543,72
544,69
545,70
546,70
547,-1
548,70
549,66
550,69
551,70
552,70
553,70
554,68
555,65
556,69
557,70
558,69
559,-1
560,67
561,64
562,68
563,69
564,-1
565,65
566,69
567,70
568,66
569,64
570,65
571,67
572,-1
573,67
574,-1
575,63
576,67
577,71
578,65
579,68
580,69
581,71
582,67
583,-1
584,70
585,-1
586,70
587,70
588,-1
589,68
590,67
591,70
592,-1
593,68
594,70
595,71
596,63
597,71
598,-1
599,67
600,70
601,70
602,67
603,66
604,69
605,70
606,-1
607,70
608,68
609,70
610,-1
611,69
612,69
613,67
614,71
615,71
616,64
617,68
618,66
619,70
620,-1
621,64
622,70
623,69
624,-1
625,-1
626,71
627,-1
628,69
629,66
630,71
631,62
632,64
633,70
634,68
635,71
636,70
637,67
638,71
639,70
640,64
641,68
642,67
643,70
644,-1
645,70
646,68
647,65
648,-1
649,69
650,65
651,68
652,70
653,66
654,69
655,67
656,70
657,72
658,68
659,70
660,70
661,71
662,68
663,71
664,70
665,69
666,67
667,69
668,70
669,69
670,69
671,69
672,67
673,66
674,72
675,64
676,67
677,76
678,-1
679,73
680,69
681,62
682,69
683,70
684,69
685,68
686,68
687,68
688,62
689,-1
690,68
691,69
692,70
693,71
694,71
695,-1
696,70
697,66
698,64
699,64
700,65
701,-1
702,-1
703,62
704,68
705,-1
706,68
707,70
708,70
709,70
710,70
711,-1
712,73
713,67
714,69
715,67
716,69
717,69
718,72
719,71
720,71
721,70
722,71
723,70
724,71
725,63
726,64
727,67
728,71
729,-1
730,70
731,71
732,-1
733,66
734,67
735,63
736,70
737,71
738,65
739,73
740,-1
741,68
742,70
743,68
744,-1
745,72
746,66
747,71
748,66
749,65
750,69
751,69
752,64
753,70
754,-1
755,69
756,68
757,64
758,70
759,70
760,70
761,70
762,66
763,70
764,-1
765,66
766,70
767,-1
768,70
769,63
770,70
771,62
772,69
773,70
774,67
775,70
776,68
777,-1
778,65
779,62
780,-1
781,70
782,70
783,-1
784,70
785,64
786,-1
787,69
788,67
789,70
790,-1
791,70
792,67
793,71
794,-1
795,71
796,70
797,62
798,64
799,70
800,67
801,70
802,70
803,65
804,-1
805,66
806,-1
807,-1
808,-1
809,70
810,67
811,-1
812,73
813,73
814,-1
815,69
816,69
817,67
818,66
819,70
820,69
821,66
822,62
823,-1
824,-1
825,70
826,71
827,70
828,-1
829,71
830,69
831,65
832,-1
833,70
834,70
835,70
836,64
837,68
838,67
839,68
840,69
841,70
842,67
843,64
844,70
845,69
846,64
847,69
848,70
849,-1
850,62
851,69
852,69
853,64
854,62
855,-1
856,67
857,-1
858,65
859,-1
860,68
861,66
862,68
863,-1
864,70
865,63
866,66
867,-1
868,70
869,70
870,69
871,-1
872,70
873,70
874,-1
875,67
876,-1
877,69
878,70
879,-1
880,69
881,-1
882,69
883,-1
884,75
885,70
886,71
887,74
888,69
889,70
890,69
891,70
892,70
893,70
894,70
895,65
896,62
897,70
898,71
899,69
900,69
901,69
902,70
903,69
904,69
905,-1
906,64
907,70
908,-1
909,70
910,66
911,70
912,-1
913,69
914,-1
915,68
916,70
917,68
918,62
919,66
920,-1
921,67
922,67
923,70
924,69
925,64
926,70
927,70
928,65
929,70
930,69
931,67
932,66
933,68
934,-1
935,70
936,69
937,66
938,68
939,64
940,65
941,-1
942,68
943,69
944,-1
945,-1
946,64
947,70
948,68
949,74
950,72
951,69
952,62
953,69
954,72
955,70
956,66
957,67
958,70
959,-1
960,69
961,64
962,70
963,-1
964,72
965,65
966,70
967,68
968,-1
969,73
970,70
971,70
972,66
973,69
974,69
975,67
976,70
977,70
978,67
979,65
980,68
981,67
982,69
983,66
984,64
985,68
986,65
987,-1
988,69
989,62
990,69
991,72
992,67
993,63
994,66
995,-1
996,70
997,72
998,67
999,70
1000,68
